,unique_img,object_response,category
207,boat7.png,boat,boat
208,boat8.png,car,boat
209,boat9.png,boat,boat
210,bottle1.png,bottle,bottle
211,bottle10.png,bottle,bottle
212,bottle2.png,bottle,bottle
213,bottle3.png,bottle,bottle
214,bottle4.png,bottle,bottle
215,bottle5.png,bottle,bottle
216,bottle6.png,bottle,bottle
217,bottle7.png,bottle,bottle
218,bottle8.png,bottle,bottle
219,bottle9.png,bottle,bottle
220,car1.png,car,car
221,car10.png,car,car
222,car2.png,car,car
223,car3.png,car,car
224,car4.png,boat,car
225,car5.png,car,car
226,car6.png,car,car
227,car7.png,car,car
228,car8.png,car,car
229,car9.png,car,car
230,cat1.png,cat,cat
231,cat10.png,cat,cat
232,cat2.png,cat,cat
233,cat3.png,cat,cat
234,cat4.png,cat,cat
235,cat5.png,cat,cat
236,cat6.png,cat,cat
237,cat7.png,cat,cat
238,cat8.png,cat,cat
239,cat9.png,cat,cat
240,chair1.png,chair,chair
241,chair10.png,chair,chair
242,chair2.png,chair,chair
243,chair3.png,chair,chair
244,chair4.png,chair,chair
245,chair5.png,airplane,chair
246,chair6.png,chair,chair
247,chair7.png,chair,chair
248,chair8.png,chair,chair
249,chair9.png,chair,chair
250,clock1.png,clock,clock
251,clock10.png,clock,clock
252,clock2.png,clock,clock
253,clock3.png,clock,clock
254,clock4.png,clock,clock
255,clock5.png,clock,clock
256,clock6.png,clock,clock
257,clock7.png,clock,clock
258,clock8.png,clock,clock
259,clock9.png,clock,clock
260,dog1.png,dog,dog
261,dog10.png,dog,dog
262,dog2.png,dog,dog
263,dog3.png,dog,dog
264,dog4.png,dog,dog
265,dog5.png,dog,dog
266,dog6.png,dog,dog
267,dog7.png,dog,dog
268,dog8.png,dog,dog
269,dog9.png,dog,dog
270,elephant1.png,elephant,elephant
271,elephant10.png,bear,elephant
272,elephant2.png,elephant,elephant
273,elephant3.png,elephant,elephant
274,elephant4.png,elephant,elephant
275,elephant5.png,elephant,elephant
276,elephant6.png,elephant,elephant
277,elephant7.png,elephant,elephant
278,elephant8.png,elephant,elephant
279,elephant9.png,elephant,elephant
280,keyboard1.png,keyboard,keyboard
281,keyboard10.png,keyboard,keyboard
282,keyboard2.png,keyboard,keyboard
283,keyboard3.png,keyboard,keyboard
284,keyboard4.png,keyboard,keyboard
285,keyboard5.png,keyboard,keyboard
286,keyboard6.png,keyboard,keyboard
287,keyboard7.png,keyboard,keyboard
288,keyboard8.png,keyboard,keyboard
289,keyboard9.png,keyboard,keyboard
290,knife1.png,knife,knife
291,knife10.png,knife,knife
292,knife2.png,knife,knife
293,knife3.png,knife,knife
294,knife4.png,knife,knife
295,knife5.png,knife,knife
296,knife6.png,knife,knife
297,knife7.png,knife,knife
298,knife8.png,knife,knife
299,knife9.png,knife,knife
300,oven1.png,oven,oven
301,oven10.png,oven,oven
302,oven2.png,oven,oven
303,oven3.png,oven,oven
304,oven4.png,oven,oven
305,oven5.png,oven,oven
306,oven6.png,oven,oven
307,oven7.png,oven,oven
308,oven8.png,oven,oven
309,oven9.png,oven,oven
310,truck1.png,truck,truck
311,truck10.png,truck,truck
312,truck2.png,truck,truck
313,truck3.png,truck,truck
314,truck4.png,truck,truck
315,truck5.png,truck,truck
316,truck6.png,truck,truck
317,truck7.png,truck,truck
318,truck8.png,truck,truck
319,truck9.png,truck,truck
320,airplane1.png,airplane,airplane
321,airplane10.png,airplane,airplane
322,airplane2.png,boat,airplane
323,airplane3.png,airplane,airplane
324,airplane4.png,airplane,airplane
325,airplane5.png,airplane,airplane
326,airplane6.png,airplane,airplane
327,airplane7.png,airplane,airplane
328,airplane8.png,airplane,airplane
329,airplane9.png,airplane,airplane
330,bear1.png,bear,bear
331,bear10.png,bear,bear
332,bear2.png,bear,bear
333,bear3.png,bear,bear
334,bear4.png,bear,bear
335,bear5.png,bear,bear
336,bear6.png,cat,bear
337,bear7.png,bear,bear
338,bear8.png,bear,bear
339,bear9.png,bear,bear
340,bicycle1.png,bicycle,bicycle
341,bicycle10.png,bicycle,bicycle
342,bicycle2.png,bicycle,bicycle
343,bicycle3.png,bicycle,bicycle
344,bicycle4.png,bicycle,bicycle
345,bicycle5.png,bicycle,bicycle
346,bicycle6.png,bicycle,bicycle
347,bicycle7.png,bicycle,bicycle
348,bicycle8.png,bicycle,bicycle
349,bicycle9.png,bicycle,bicycle
350,bird1.png,bird,bird
351,bird10.png,dog,bird
352,bird2.png,bird,bird
353,bird3.png,bird,bird
354,bird4.png,cat,bird
355,bird5.png,bird,bird
356,bird6.png,bird,bird
357,bird7.png,bird,bird
358,bird8.png,bird,bird
359,bird9.png,bird,bird
360,boat1.png,boat,boat
361,boat10.png,boat,boat
362,boat2.png,boat,boat
363,boat3.png,truck,boat
364,boat4.png,boat,boat
365,boat5.png,boat,boat
366,boat6.png,boat,boat
367,boat7.png,boat,boat
368,boat8.png,car,boat
369,boat9.png,boat,boat
370,bottle1.png,bottle,bottle
371,bottle10.png,bottle,bottle
372,bottle2.png,bottle,bottle
373,bottle3.png,bottle,bottle
374,bottle4.png,bottle,bottle
375,bottle5.png,bottle,bottle
376,bottle6.png,bottle,bottle
377,bottle7.png,bottle,bottle
378,bottle8.png,bottle,bottle
379,bottle9.png,boat,bottle
380,car1.png,car,car
381,car10.png,car,car
382,car2.png,car,car
383,car3.png,car,car
384,car4.png,boat,car
385,car5.png,car,car
386,car6.png,car,car
387,car7.png,car,car
388,car8.png,car,car
389,car9.png,car,car
390,cat1.png,cat,cat
391,cat10.png,cat,cat
392,cat2.png,cat,cat
393,cat3.png,cat,cat
394,cat4.png,cat,cat
395,cat5.png,cat,cat
396,cat6.png,cat,cat
397,cat7.png,cat,cat
398,cat8.png,cat,cat
399,cat9.png,cat,cat
400,chair1.png,chair,chair
401,chair10.png,chair,chair
402,chair2.png,chair,chair
403,chair3.png,chair,chair
404,chair4.png,chair,chair
405,chair5.png,airplane,chair
406,chair6.png,chair,chair
407,chair7.png,chair,chair
408,chair8.png,chair,chair
409,chair9.png,chair,chair
410,clock1.png,clock,clock
411,clock10.png,clock,clock
412,clock2.png,clock,clock
413,clock3.png,clock,clock
414,clock4.png,clock,clock
415,clock5.png,clock,clock
416,clock6.png,clock,clock
417,clock7.png,clock,clock
418,clock8.png,clock,clock
419,clock9.png,clock,clock
420,dog1.png,dog,dog
421,dog10.png,dog,dog
422,dog2.png,dog,dog
423,dog3.png,dog,dog
424,dog4.png,dog,dog
425,dog5.png,dog,dog
426,dog6.png,dog,dog
427,dog7.png,dog,dog
428,dog8.png,dog,dog
429,dog9.png,dog,dog
430,elephant1.png,elephant,elephant
431,elephant10.png,bird,elephant
432,elephant2.png,elephant,elephant
433,elephant3.png,elephant,elephant
434,elephant4.png,elephant,elephant
435,elephant5.png,elephant,elephant
436,elephant6.png,elephant,elephant
437,elephant7.png,elephant,elephant
438,elephant8.png,elephant,elephant
439,elephant9.png,elephant,elephant
440,keyboard1.png,keyboard,keyboard
441,keyboard10.png,keyboard,keyboard
442,keyboard2.png,keyboard,keyboard
443,keyboard3.png,keyboard,keyboard
444,keyboard4.png,keyboard,keyboard
445,keyboard5.png,keyboard,keyboard
446,keyboard6.png,keyboard,keyboard
447,keyboard7.png,keyboard,keyboard
448,keyboard8.png,keyboard,keyboard
449,keyboard9.png,keyboard,keyboard
450,knife1.png,knife,knife
451,knife10.png,knife,knife
452,knife2.png,knife,knife
453,knife3.png,knife,knife
454,knife4.png,knife,knife
455,knife5.png,knife,knife
456,knife6.png,knife,knife
457,knife7.png,knife,knife
458,knife8.png,knife,knife
459,knife9.png,knife,knife
460,oven1.png,oven,oven
461,oven10.png,oven,oven
462,oven2.png,oven,oven
463,oven3.png,oven,oven
464,oven4.png,oven,oven
465,oven5.png,oven,oven
466,oven6.png,oven,oven
467,oven7.png,oven,oven
468,oven8.png,oven,oven
469,oven9.png,oven,oven
470,truck1.png,truck,truck
471,truck10.png,truck,truck
472,truck2.png,truck,truck
473,truck3.png,truck,truck
474,truck4.png,truck,truck
475,truck5.png,truck,truck
476,truck6.png,truck,truck
477,truck7.png,truck,truck
478,truck8.png,truck,truck
479,truck9.png,truck,truck
480,airplane1.png,airplane,airplane
481,airplane10.png,airplane,airplane
482,airplane2.png,boat,airplane
483,airplane3.png,airplane,airplane
484,airplane4.png,airplane,airplane
485,airplane5.png,airplane,airplane
486,airplane6.png,airplane,airplane
487,airplane7.png,airplane,airplane
488,airplane8.png,airplane,airplane
489,airplane9.png,airplane,airplane
490,bear1.png,bear,bear
491,bear10.png,bear,bear
492,bear2.png,bear,bear
493,bear3.png,bear,bear
494,bear4.png,bear,bear
495,bear5.png,bear,bear
496,bear6.png,cat,bear
497,bear7.png,bear,bear
498,bear8.png,bear,bear
499,bear9.png,bear,bear
500,bicycle1.png,bicycle,bicycle
501,bicycle10.png,bicycle,bicycle
502,bicycle2.png,bicycle,bicycle
503,bicycle3.png,bicycle,bicycle
504,bicycle4.png,bicycle,bicycle
505,bicycle5.png,bicycle,bicycle
506,bicycle6.png,bicycle,bicycle
507,bicycle7.png,bicycle,bicycle
508,bicycle8.png,bicycle,bicycle
509,bicycle9.png,bicycle,bicycle
510,bird1.png,bird,bird
511,bird10.png,dog,bird
512,bird2.png,bird,bird
513,bird3.png,bird,bird
514,bird4.png,bird,bird
515,bird5.png,bird,bird
516,bird6.png,knife,bird
517,bird7.png,bird,bird
518,bird8.png,bird,bird
519,bird9.png,bird,bird
520,boat1.png,boat,boat
521,boat10.png,boat,boat
522,boat2.png,boat,boat
523,boat3.png,car,boat
524,boat4.png,boat,boat
525,boat5.png,boat,boat
526,boat6.png,boat,boat
527,boat7.png,boat,boat
528,boat8.png,car,boat
529,boat9.png,boat,boat
530,bottle1.png,bottle,bottle
531,bottle10.png,bottle,bottle
532,bottle2.png,bottle,bottle
533,bottle3.png,bottle,bottle
534,bottle4.png,bottle,bottle
535,bottle5.png,bottle,bottle
536,bottle6.png,bottle,bottle
537,bottle7.png,bottle,bottle
538,bottle8.png,bottle,bottle
539,bottle9.png,boat,bottle
540,car1.png,car,car
541,car10.png,car,car
542,car2.png,car,car
543,car3.png,car,car
544,car4.png,boat,car
545,car5.png,car,car
546,car6.png,car,car
547,car7.png,car,car
548,car8.png,car,car
549,car9.png,car,car
550,cat1.png,cat,cat
551,cat10.png,cat,cat
552,cat2.png,cat,cat
553,cat3.png,cat,cat
554,cat4.png,cat,cat
555,cat5.png,cat,cat
556,cat6.png,cat,cat
557,cat7.png,cat,cat
558,cat8.png,cat,cat
559,cat9.png,cat,cat
560,chair1.png,chair,chair
561,chair10.png,chair,chair
562,chair2.png,chair,chair
563,chair3.png,chair,chair
564,chair4.png,chair,chair
565,chair5.png,airplane,chair
566,chair6.png,chair,chair
567,chair7.png,chair,chair
568,chair8.png,chair,chair
569,chair9.png,chair,chair
570,clock1.png,clock,clock
571,clock10.png,clock,clock
572,clock2.png,clock,clock
573,clock3.png,clock,clock
574,clock4.png,clock,clock
575,clock5.png,clock,clock
576,clock6.png,clock,clock
577,clock7.png,clock,clock
578,clock8.png,clock,clock
579,clock9.png,clock,clock
580,dog1.png,dog,dog
581,dog10.png,dog,dog
582,dog2.png,dog,dog
583,dog3.png,dog,dog
584,dog4.png,dog,dog
585,dog5.png,dog,dog
586,dog6.png,dog,dog
587,dog7.png,dog,dog
588,dog8.png,dog,dog
589,dog9.png,dog,dog
590,elephant1.png,elephant,elephant
591,elephant10.png,bear,elephant
592,elephant2.png,elephant,elephant
593,elephant3.png,elephant,elephant
594,elephant4.png,elephant,elephant
595,elephant5.png,elephant,elephant
596,elephant6.png,elephant,elephant
597,elephant7.png,elephant,elephant
598,elephant8.png,elephant,elephant
599,elephant9.png,elephant,elephant
600,keyboard1.png,keyboard,keyboard
601,keyboard10.png,keyboard,keyboard
602,keyboard2.png,keyboard,keyboard
603,keyboard3.png,keyboard,keyboard
604,keyboard4.png,keyboard,keyboard
605,keyboard5.png,keyboard,keyboard
606,keyboard6.png,keyboard,keyboard
607,keyboard7.png,keyboard,keyboard
608,keyboard8.png,keyboard,keyboard
609,keyboard9.png,keyboard,keyboard
610,knife1.png,knife,knife
611,knife10.png,knife,knife
612,knife2.png,knife,knife
613,knife3.png,knife,knife
614,knife4.png,knife,knife
615,knife5.png,knife,knife
616,knife6.png,knife,knife
617,knife7.png,knife,knife
618,knife8.png,knife,knife
619,knife9.png,knife,knife
620,oven1.png,oven,oven
621,oven10.png,oven,oven
622,oven2.png,oven,oven
623,oven3.png,oven,oven
624,oven4.png,oven,oven
625,oven5.png,oven,oven
626,oven6.png,oven,oven
627,oven7.png,oven,oven
628,oven8.png,oven,oven
629,oven9.png,oven,oven
630,truck1.png,truck,truck
631,truck10.png,truck,truck
632,truck2.png,truck,truck
633,truck3.png,truck,truck
634,truck4.png,truck,truck
635,truck5.png,truck,truck
636,truck6.png,truck,truck
637,truck7.png,truck,truck
638,truck8.png,truck,truck
639,truck9.png,truck,truck
640,airplane1.png,airplane,airplane
641,airplane10.png,airplane,airplane
642,airplane2.png,boat,airplane
643,airplane3.png,airplane,airplane
644,airplane4.png,airplane,airplane
645,airplane5.png,airplane,airplane
646,airplane6.png,airplane,airplane
647,airplane7.png,airplane,airplane
648,airplane8.png,airplane,airplane
649,airplane9.png,airplane,airplane
650,bear1.png,bear,bear
651,bear10.png,bear,bear
652,bear2.png,bear,bear
653,bear3.png,bear,bear
654,bear4.png,bear,bear
655,bear5.png,bear,bear
656,bear6.png,cat,bear
657,bear7.png,bear,bear
658,bear8.png,bear,bear
659,bear9.png,bear,bear
660,bicycle1.png,bicycle,bicycle
661,bicycle10.png,bicycle,bicycle
662,bicycle2.png,bicycle,bicycle
663,bicycle3.png,bicycle,bicycle
664,bicycle4.png,bicycle,bicycle
665,bicycle5.png,bicycle,bicycle
666,bicycle6.png,bicycle,bicycle
667,bicycle7.png,bicycle,bicycle
668,bicycle8.png,bicycle,bicycle
669,bicycle9.png,bicycle,bicycle
670,bird1.png,bird,bird
671,bird10.png,dog,bird
672,bird2.png,bird,bird
673,bird3.png,bird,bird
674,bird4.png,bird,bird
675,bird5.png,bird,bird
676,bird6.png,knife,bird
677,bird7.png,bird,bird
678,bird8.png,bird,bird
679,bird9.png,bird,bird
680,boat1.png,boat,boat
681,boat10.png,boat,boat
682,boat2.png,boat,boat
683,boat3.png,truck,boat
684,boat4.png,boat,boat
685,boat5.png,boat,boat
686,boat6.png,boat,boat
687,boat7.png,boat,boat
688,boat8.png,car,boat
689,boat9.png,boat,boat
690,bottle1.png,bottle,bottle
691,bottle10.png,bottle,bottle
692,bottle2.png,bottle,bottle
693,bottle3.png,bottle,bottle
694,bottle4.png,bottle,bottle
695,bottle5.png,bottle,bottle
696,bottle6.png,bottle,bottle
697,bottle7.png,bottle,bottle
698,bottle8.png,bottle,bottle
699,bottle9.png,boat,bottle
700,car1.png,car,car
701,car10.png,car,car
702,car2.png,car,car
703,car3.png,car,car
704,car4.png,boat,car
705,car5.png,car,car
706,car6.png,car,car
707,car7.png,car,car
708,car8.png,car,car
709,car9.png,car,car
710,cat1.png,cat,cat
711,cat10.png,cat,cat
712,cat2.png,cat,cat
713,cat3.png,cat,cat
714,cat4.png,cat,cat
715,cat5.png,cat,cat
716,cat6.png,cat,cat
717,cat7.png,cat,cat
718,cat8.png,cat,cat
719,cat9.png,cat,cat
720,chair1.png,chair,chair
721,chair10.png,chair,chair
722,chair2.png,chair,chair
723,chair3.png,chair,chair
724,chair4.png,chair,chair
725,chair5.png,airplane,chair
726,chair6.png,chair,chair
727,chair7.png,chair,chair
728,chair8.png,chair,chair
729,chair9.png,chair,chair
730,clock1.png,clock,clock
731,clock10.png,clock,clock
732,clock2.png,clock,clock
733,clock3.png,clock,clock
734,clock4.png,clock,clock
735,clock5.png,clock,clock
736,clock6.png,clock,clock
737,clock7.png,clock,clock
738,clock8.png,clock,clock
739,clock9.png,clock,clock
740,dog1.png,dog,dog
741,dog10.png,dog,dog
742,dog2.png,dog,dog
743,dog3.png,dog,dog
744,dog4.png,dog,dog
745,dog5.png,dog,dog
746,dog6.png,dog,dog
747,dog7.png,dog,dog
748,dog8.png,dog,dog
749,dog9.png,dog,dog
750,elephant1.png,elephant,elephant
751,elephant10.png,bear,elephant
752,elephant2.png,elephant,elephant
753,elephant3.png,elephant,elephant
754,elephant4.png,elephant,elephant
755,elephant5.png,elephant,elephant
756,elephant6.png,elephant,elephant
757,elephant7.png,elephant,elephant
758,elephant8.png,elephant,elephant
759,elephant9.png,elephant,elephant
760,keyboard1.png,keyboard,keyboard
761,keyboard10.png,keyboard,keyboard
762,keyboard2.png,keyboard,keyboard
763,keyboard3.png,keyboard,keyboard
764,keyboard4.png,keyboard,keyboard
765,keyboard5.png,keyboard,keyboard
766,keyboard6.png,keyboard,keyboard
767,keyboard7.png,keyboard,keyboard
768,keyboard8.png,keyboard,keyboard
769,keyboard9.png,keyboard,keyboard
770,knife1.png,knife,knife
771,knife10.png,knife,knife
772,knife2.png,knife,knife
773,knife3.png,knife,knife
774,knife4.png,knife,knife
775,knife5.png,knife,knife
776,knife6.png,knife,knife
777,knife7.png,knife,knife
778,knife8.png,knife,knife
779,knife9.png,knife,knife
780,oven1.png,oven,oven
781,oven10.png,oven,oven
782,oven2.png,oven,oven
783,oven3.png,oven,oven
784,oven4.png,oven,oven
785,oven5.png,oven,oven
786,oven6.png,oven,oven
787,oven7.png,oven,oven
788,oven8.png,oven,oven
789,oven9.png,oven,oven
790,truck1.png,truck,truck
791,truck10.png,truck,truck
792,truck2.png,truck,truck
793,truck3.png,truck,truck
794,truck4.png,truck,truck
795,truck5.png,truck,truck
796,truck6.png,truck,truck
797,truck7.png,truck,truck
798,truck8.png,truck,truck
799,truck9.png,truck,truck
800,airplane1.png,airplane,airplane
801,airplane10.png,airplane,airplane
802,airplane2.png,boat,airplane
803,airplane3.png,airplane,airplane
804,airplane4.png,airplane,airplane
805,airplane5.png,airplane,airplane
806,airplane6.png,airplane,airplane
807,airplane7.png,airplane,airplane
808,airplane8.png,airplane,airplane
809,airplane9.png,airplane,airplane
810,bear1.png,bear,bear
811,bear10.png,bear,bear
812,bear2.png,bear,bear
813,bear3.png,bear,bear
814,bear4.png,bear,bear
815,bear5.png,bear,bear
816,bear6.png,cat,bear
817,bear7.png,bear,bear
818,bear8.png,bear,bear
819,bear9.png,bear,bear
820,bicycle1.png,bicycle,bicycle
821,bicycle10.png,bicycle,bicycle
822,bicycle2.png,bicycle,bicycle
823,bicycle3.png,bicycle,bicycle
824,bicycle4.png,bicycle,bicycle
825,bicycle5.png,bicycle,bicycle
826,bicycle6.png,bicycle,bicycle
827,bicycle7.png,bicycle,bicycle
828,bicycle8.png,bicycle,bicycle
829,bicycle9.png,bicycle,bicycle
830,bird1.png,bird,bird
831,bird10.png,dog,bird
832,bird2.png,bird,bird
833,bird3.png,bird,bird
834,bird4.png,bird,bird
835,bird5.png,bird,bird
836,bird6.png,bird,bird
837,bird7.png,bird,bird
838,bird8.png,bird,bird
839,bird9.png,bird,bird
840,boat1.png,boat,boat
841,boat10.png,boat,boat
842,boat2.png,boat,boat
843,boat3.png,truck,boat
844,boat4.png,boat,boat
845,boat5.png,boat,boat
846,boat6.png,boat,boat
847,boat7.png,boat,boat
848,boat8.png,car,boat
849,boat9.png,boat,boat
850,bottle1.png,bottle,bottle
851,bottle10.png,bottle,bottle
852,bottle2.png,bottle,bottle
853,bottle3.png,bottle,bottle
854,bottle4.png,bottle,bottle
855,bottle5.png,bottle,bottle
856,bottle6.png,bottle,bottle
857,bottle7.png,bottle,bottle
858,bottle8.png,bottle,bottle
859,bottle9.png,boat,bottle
860,car1.png,car,car
861,car10.png,car,car
862,car2.png,car,car
863,car3.png,car,car
864,car4.png,boat,car
865,car5.png,car,car
866,car6.png,car,car
867,car7.png,car,car
868,car8.png,car,car
869,car9.png,car,car
870,cat1.png,cat,cat
871,cat10.png,cat,cat
872,cat2.png,cat,cat
873,cat3.png,cat,cat
874,cat4.png,cat,cat
875,cat5.png,cat,cat
876,cat6.png,cat,cat
877,cat7.png,cat,cat
878,cat8.png,cat,cat
879,cat9.png,cat,cat
880,chair1.png,chair,chair
881,chair10.png,chair,chair
882,chair2.png,chair,chair
883,chair3.png,chair,chair
884,chair4.png,chair,chair
885,chair5.png,airplane,chair
886,chair6.png,chair,chair
887,chair7.png,chair,chair
888,chair8.png,chair,chair
889,chair9.png,chair,chair
890,clock1.png,clock,clock
891,clock10.png,clock,clock
892,clock2.png,clock,clock
893,clock3.png,clock,clock
894,clock4.png,clock,clock
895,clock5.png,clock,clock
896,clock6.png,clock,clock
897,clock7.png,clock,clock
898,clock8.png,clock,clock
899,clock9.png,clock,clock
900,dog1.png,dog,dog
901,dog10.png,dog,dog
902,dog2.png,dog,dog
903,dog3.png,dog,dog
904,dog4.png,dog,dog
905,dog5.png,dog,dog
906,dog6.png,dog,dog
907,dog7.png,dog,dog
908,dog8.png,dog,dog
909,dog9.png,dog,dog
910,elephant1.png,elephant,elephant
911,elephant10.png,bear,elephant
912,elephant2.png,elephant,elephant
913,elephant3.png,elephant,elephant
914,elephant4.png,elephant,elephant
915,elephant5.png,elephant,elephant
916,elephant6.png,elephant,elephant
917,elephant7.png,elephant,elephant
918,elephant8.png,elephant,elephant
919,elephant9.png,elephant,elephant
920,keyboard1.png,keyboard,keyboard
921,keyboard10.png,keyboard,keyboard
922,keyboard2.png,keyboard,keyboard
923,keyboard3.png,keyboard,keyboard
